img_name,x_min,y_min,x_max,y_max,label,prob,scaled_size
000000002157,926.024,-1.9719,1031.0616,13.882,unknown,0.9985964894294739,(800|1199)
000000002157,640.56,0.17059,753.82,3.8247,unknown,0.9985550045967102,(800|1199)
000000002157,86.8023,0.4001,228.4617,3.7813,unknown,0.9984840750694275,(800|1199)
000000002157,932.6549,16.5163,1159.5662,55.1874,unknown,0.9983201622962952,(800|1199)
000000002157,290.0531,727.821,498.856,800.3196,unknown,0.9983059167861938,(800|1199)
000000002157,459.09,-0.016437,579.38,2.8823,unknown,0.9982140064239502,(800|1199)
000000002157,825.61,0.12061,985.16,4.3888,unknown,0.9981220364570618,(800|1199)
000000002157,282.56,0.18698,411.89,3.4835,unknown,0.9981037378311157,(800|1199)
000000002157,743.978,6.9871,952.459,24.0551,unknown,0.9980043768882751,(800|1199)
000000002157,553.47,0.17204,690.12,3.2737,unknown,0.9978959560394287,(800|1199)
000000002157,-23.9097,2.3903,165.1253,13.775,unknown,0.9978498220443726,(800|1199)
000000002157,-53.7579,737.7573,94.3167,797.7053,unknown,0.9965600371360779,(800|1199)
000000002157,6.1976,42.7646,1195.9708,749.2858,unknown,0.9711993336677551,(800|1199)
000000002157,1119.7411,149.4411,1203.4886,488.8362,unknown,0.9555188417434692,(800|1199)
000000002157,-0.43711,52.648,9.3284,467.34,unknown,0.953930675983429,(800|1199)
000000002157,1115.5906,215.7368,1200.2595,334.4225,unknown,0.9124295115470886,(800|1199)
000000002261,527.2456,276.6149,716.6952,513.1204,person,0.9256654381752014,(800|1199)
000000002261,564.5251,282.0078,612.9875,387.0116,unknown,0.902165949344635,(800|1199)
000000002299,1112.2433,-4.3086,1252.6289,72.5958,unknown,0.9982399940490723,(800|1324)
000000002299,1317.2513,357.9625,1324.3627,669.9647,unknown,0.905376136302948,(800|1324)
000000002299,1020.2229,145.4718,1213.8527,733.1404,unknown,0.9001295566558838,(800|1324)
000000002299,-2.1511,213.3194,93.9977,792.6981,unknown,0.8847418427467346,(800|1324)
000000002299,-0.32937,270.12,7.0853,768.77,unknown,0.8771694302558899,(800|1324)
000000002299,1184.9944,228.7603,1304.6373,470.1738,unknown,0.8721359968185425,(800|1324)
000000002299,607.8001,341.0445,947.6523,775.1558,unknown,0.8699068427085876,(800|1324)
000000002299,850.1639,335.7815,961.247,642.3911,unknown,0.8636633157730103,(800|1324)
000000002299,196.2902,50.0682,1161.2463,412.5956,unknown,0.8536621928215027,(800|1324)
000000002299,407.3246,215.2002,493.0852,296.2984,unknown,0.831667959690094,(800|1324)
000000002299,947.3334,347.0345,1056.2661,600.7757,unknown,0.8079133629798889,(800|1324)
000000002431,-19.3614,-0.8795,62.1541,3.6928,unknown,0.9982421398162842,(1120|800)
000000002431,8.5616,1030.4675,685.8025,1129.2954,unknown,0.9977541565895081,(1120|800)
000000002431,751.5579,1004.9255,806.7194,1117.1383,unknown,0.9720427989959717,(1120|800)
000000002431,1.4759,25.8456,799.2513,1037.825,unknown,0.9620346426963806,(1120|800)
000000002431,269.1018,459.9581,350.718,512.7459,unknown,0.9564494490623474,(1120|800)
000000002431,794.0339,28.667,800.9813,164.4811,unknown,0.9469917416572571,(1120|800)
000000002431,464.6334,461.82,494.4456,502.3334,unknown,0.9320385456085205,(1120|800)
000000002431,136.0444,1.524,664.591,223.0725,unknown,0.856641411781311,(1120|800)
000000002431,134.4901,13.6413,256.1211,223.4735,unknown,0.8087902069091797,(1120|800)
000000002473,817.694,518.6703,937.6464,718.0508,person,0.901003360748291,(800|1199)
000000002473,222.3687,635.181,272.3906,724.4586,person,0.8915033340454102,(800|1199)
000000002473,2.0186,639.7859,22.7722,662.4608,unknown,0.882185161113739,(800|1199)
000000002473,1114.2045,690.8364,1185.8693,722.8345,unknown,0.8639496564865112,(800|1199)
000000002473,1186.8552,645.0397,1199.0466,716.237,unknown,0.8349183797836304,(800|1199)
000000002532,644.2079,605.5624,708.4186,667.2612,unknown,0.8337319493293762,(1066|800)
000000002532,470.1329,612.2463,543.6493,669.7838,unknown,0.8231315612792969,(1066|800)
000000002587,404.57,26.4528,865.0589,354.0306,unknown,0.8742539286613464,(800|1066)
000000002587,836.2,-0.29566,882.21,4.7068,unknown,0.8613674640655518,(800|1066)
000000002592,434.2745,177.4643,1293.7018,751.3204,unknown,0.9052527546882629,(762|1332)
000000002592,510.4017,302.6566,728.5927,457.7588,unknown,0.8547612428665161,(762|1332)
000000002592,547.5706,283.4179,567.5697,330.2455,unknown,0.8126404881477356,(762|1332)
000000002685,159.4444,368.5489,220.0326,426.8748,unknown,0.8919702172279358,(800|922)
000000002685,621.0215,301.248,908.9176,612.4492,unknown,0.8905156850814819,(800|922)
000000002685,468.7092,170.1393,529.905,212.6007,unknown,0.8903490900993347,(800|922)
000000002685,459.8858,86.256,730.2496,457.6532,unknown,0.889965295791626,(800|922)
000000002685,755.1001,138.4011,784.0466,163.6703,unknown,0.8896762728691101,(800|922)
000000002685,100.8246,379.6975,178.3906,459.6663,unknown,0.8866091370582581,(800|922)
000000002685,162.4358,368.408,228.2653,429.9833,unknown,0.8827189803123474,(800|922)
000000002685,603.1161,200.9889,913.7797,617.6008,unknown,0.8796632885932922,(800|922)
000000002685,710.5142,376.4514,816.179,487.4597,unknown,0.8794951438903809,(800|922)
000000002685,762.2911,136.6114,816.1706,221.5239,unknown,0.8760358095169067,(800|922)
000000002685,474.2631,170.0304,523.7521,209.2758,unknown,0.8721510767936707,(800|922)
000000002685,470.2665,85.648,752.6075,527.3339,unknown,0.8709055781364441,(800|922)
000000002685,457.3872,90.1556,907.242,627.9277,person,0.8585987091064453,(800|922)
000000002685,472.5224,231.9851,649.999,485.5988,unknown,0.8550097942352295,(800|922)
000000002685,648.55,-0.077254,712.28,58.73,unknown,0.8533748984336853,(800|922)
000000002685,259.7668,174.2178,606.7712,472.1803,unknown,0.8530133366584778,(800|922)
000000002685,657.71,-0.66472,725.82,67.673,unknown,0.8448899388313293,(800|922)
000000002685,573.7708,10.006,867.2651,478.1858,person,0.8074700832366943,(800|922)
000000002685,401.6407,141.0506,520.9559,253.6906,unknown,0.806513249874115,(800|922)
000000002923,562.8132,276.2378,578.6576,296.7968,unknown,0.8820226788520813,(800|1066)
000000002923,573.1838,515.3313,599.4789,546.6719,unknown,0.8730200529098511,(800|1066)
000000002923,290.0038,506.5543,312.0729,538.5046,unknown,0.8607669472694397,(800|1066)
000000002923,743.5634,304.332,854.3102,458.1757,unknown,0.8336223363876343,(800|1066)
000000002923,117.8753,352.2664,746.7136,434.6026,unknown,0.8151559233665466,(800|1066)
000000002923,368.1886,340.6414,392.2568,354.214,unknown,0.8106006383895874,(800|1066)
000000002923,674.3131,299.5179,740.3799,424.9682,unknown,0.804531991481781,(800|1066)
000000003156,681.2917,582.079,816.2131,839.0867,unknown,0.9966189861297607,(1155|800)
000000003156,794.0192,297.1161,800.8211,1038.524,unknown,0.9690413475036621,(1155|800)
000000003156,3.3122,29.9358,677.6252,1140.9766,person,0.8846898674964905,(1155|800)
000000003255,841.8209,626.6971,1483.5353,799.4225,unknown,0.993553876876831,(756|1332)
000000003255,1328.2418,289.6229,1332.2061,428.9983,unknown,0.9820111989974976,(756|1332)
000000003255,1325.2701,565.6029,1332.5225,743.1978,unknown,0.9808745384216309,(756|1332)
000000003255,-0.25466,535.97,4.7856,748.98,unknown,0.9801794290542603,(756|1332)
000000003255,117.939,520.4709,1238.2927,727.4609,unknown,0.9638598561286926,(756|1332)
000000003255,1256.9508,702.6779,1329.6238,753.5281,unknown,0.9626061320304871,(756|1332)
000000003255,565.3253,655.9023,608.7432,745.9271,person,0.8533472418785095,(756|1332)
000000003255,618.3959,648.0566,662.2482,737.8151,person,0.8455277681350708,(756|1332)
000000003255,488.6675,654.4913,520.7952,746.3359,person,0.8126668930053711,(756|1332)
000000003255,470.7368,711.4382,545.5958,756.3492,unknown,0.8022664785385132,(756|1332)
000000003501,756.2736,48.6335,799.08,807.019,unknown,0.9384953379631042,(800|800)
000000003501,781.1335,219.9638,800.7501,795.297,unknown,0.9204016923904419,(800|800)
000000003501,759.887,721.1179,799.9081,800.3497,unknown,0.9123969078063965,(800|800)
000000003553,976.2112,65.1066,1088.2836,297.2075,unknown,0.9232516288757324,(800|1199)
000000003553,86.3668,10.2832,791.3225,680.1225,unknown,0.8539538383483887,(800|1199)
000000003661,181.6448,406.6632,445.2528,600.6174,unknown,0.8830701112747192,(800|1333)
000000003661,-4.9443,64.7269,260.3761,536.071,unknown,0.8039357662200928,(800|1333)
000000003661,1097.0388,185.705,1192.632,359.7684,unknown,0.8010375499725342,(800|1333)
000000003845,742.74,0.1019,855.11,3.1139,unknown,0.9978530406951904,(800|1066)
000000003845,366.8024,5.655,472.4509,46.8497,unknown,0.9976587295532227,(800|1066)
000000003845,-48.3662,728.787,86.9252,793.2569,unknown,0.9969832301139832,(800|1066)
000000003845,1046.5592,47.868,1066.0981,801.2509,unknown,0.975806474685669,(800|1066)
000000003845,1003.4396,699.9845,1062.1141,794.856,unknown,0.9699490070343018,(800|1066)
000000003845,13.83,36.8253,1053.8611,667.6418,unknown,0.9624041318893433,(800|1066)
000000003845,587.1633,149.5125,860.7632,444.1856,unknown,0.9445738196372986,(800|1066)
000000003845,418.93,-0.23654,601.42,3.2291,unknown,0.9359440207481384,(800|1066)
000000003845,565.06,-0.25989,717.56,3.1611,unknown,0.9347659349441528,(800|1066)
000000003845,214.93,-0.29404,470.84,3.608,unknown,0.9294513463973999,(800|1066)
000000003845,976.9468,-13.2786,1067.3346,129.5132,unknown,0.8740177154541016,(800|1066)
000000003845,1011.5515,-4.5489,1064.8966,75.8993,unknown,0.8538051843643188,(800|1066)
000000003934,597.7658,414.557,788.8427,1026.3942,unknown,0.9962977766990662,(1066|800)
000000003934,587.7568,644.5591,707.8374,791.7322,unknown,0.995911717414856,(1066|800)
000000003934,555.4758,548.5725,677.4688,670.994,unknown,0.9953120946884155,(1066|800)
000000003934,350.437,150.3988,725.679,292.1688,unknown,0.9718005657196045,(1066|800)
000000003934,778.403,807.8975,800.7885,1037.9384,unknown,0.9491355419158936,(1066|800)
000000003934,141.0567,306.4974,451.0998,986.787,person,0.9144609570503235,(1066|800)
000000003934,5.9318,253.2876,796.6589,558.2721,unknown,0.8918792009353638,(1066|800)
000000003934,-0.14621,888.2,14.311,992.42,unknown,0.8679181933403015,(1066|800)
000000003934,323.1,173.963,442.2785,480.3915,person,0.8674739003181458,(1066|800)
000000003934,661.7903,301.1328,794.3149,575.985,unknown,0.8448753952980042,(1066|800)
000000003934,663.4013,309.1736,765.9271,378.7838,unknown,0.8187869191169739,(1066|800)
000000003934,-2.2064,562.954,36.8766,773.8156,unknown,0.8158242702484131,(1066|800)
000000003934,604.1117,317.7479,631.9504,367.5015,unknown,0.8150309920310974,(1066|800)
000000003934,773.2369,325.5046,801.5743,488.3846,unknown,0.8082600235939026,(1066|800)
000000004134,145.4971,2.1423,315.6885,77.6412,unknown,0.9990993738174438,(800|1204)
000000004134,695.1791,-7.7102,835.9997,46.7477,unknown,0.9990572333335876,(800|1204)
000000004134,637.6224,-2.5085,743.4962,9.5593,unknown,0.9990286827087402,(800|1204)
000000004134,444.8976,81.574,1096.27,795.8503,person,0.9394335746765137,(800|1204)
000000004134,84.1498,77.5442,535.2619,797.9839,person,0.8887869715690613,(800|1204)
000000004134,883.1809,207.8433,991.1994,341.6068,person,0.8573097586631775,(800|1204)
000000004134,360.229,222.626,434.8591,478.3328,person,0.8282442688941956,(800|1204)
000000004134,443.8554,240.8701,521.9218,389.054,person,0.8142622709274292,(800|1204)
000000004134,1084.6781,211.8831,1199.1549,610.2662,unknown,0.8104766011238098,(800|1204)
000000004395,-207.9022,1176.5323,438.9432,1212.1989,unknown,0.9970160722732544,(1204|800)
000000004395,-0.9989,-3.9259,798.95,1197.2,person,0.9635178446769714,(1204|800)
000000004495,502.9667,285.1892,534.3083,328.4673,unknown,0.7988367676734924,(800|1066)
000000004495,329.2176,117.6193,413.0087,213.376,unknown,0.7976529598236084,(800|1066)
000000004495,488.552,272.3411,515.5886,306.3291,unknown,0.7923722267150879,(800|1066)
000000004765,268.4487,161.3211,532.5568,506.4934,person,0.945685088634491,(800|800)
000000004765,166.247,170.071,265.9866,236.2313,unknown,0.9373905658721924,(800|800)
000000004795,402.57,0.53213,580.6,11.925,unknown,0.9977598190307617,(800|1066)
000000004795,814.0645,-1.3994,972.5183,5.1698,unknown,0.9972767233848572,(800|1066)
000000004795,274.0421,202.3052,911.3214,795.4196,cat,0.8337277770042419,(800|1066)
000000005001,371.0312,430.1369,578.4756,798.4348,person,0.8051754832267761,(800|1066)
000000005001,81.3019,129.4044,372.0339,764.9688,unknown,0.8048819303512573,(800|1066)
000000005001,792.5361,92.5577,840.1575,178.309,unknown,0.7967163920402527,(800|1066)
000000005001,722.6017,72.8406,848.1353,271.539,person,0.7913944125175476,(800|1066)
000000005001,8.645,46.7707,1057.1824,541.4136,unknown,0.7799813151359558,(800|1066)
